34,54,1,23,2,0,8,4,15,12,9,5,18,22,3,13,2,41,25,12,2,5,1,3,8,4,0,3,13,0,33,38,10,0,21,0,7,39,1,18,14,18,5,2,24,3,26,25,10,1,10,54,15,4,8,28,32,13,7,21,2,9,3,24,21,4,38,15,9,5,15,2,11,0,1,8,9,27,12,70,22,5,9,0,1,2,0,4,13,5,22,7,8,2,12,24,45,5,8,5,1,8,9,34,4,2,18,10,26,1,4,12,8,27,3,0,11,24,10,1,7,21,3,4,5,7,1,45,46,6,2,9,1,0,5,15,6,4,2,6,14,29,19,13,1,7,4,1,3,0,12,0,11,14,19,2,5,43,5,3,3,12,6,10,47,11,10,8,7,0,3,10,7,5,5,26,10,9,34,5,38,1,5,11,31,14,7,1,5,36,1,7,6,0,10,21,8,8,25,13,10,0,27,4,13,28,2,0,1,1,1,4,14,4,9,23,18,25,16,7,11,8,1,4,14,2,54,2,8,10,30,4,24,14,30,59,14,4,1,0,13,3,25,6,6,2,15,8,9,6,12,22,28,4,36,1,16,21,2,1,0,29,8,29,1,0,1,19,7,13,3,16,4,14,0,3,42,11,4,9,5,2,8,7,43,17,3,6,2,61,1,10,9,5,45,9,1,1,20,6,9,10,11,12,28,22,9,23,5,9,10,27,3,3,5,0,3,1,0,8,20,7,26,45,4,25,0,13,10,3,3,8,5,65,18,12,11,16,2,9,47,4,13,13,5,12,9,18,4,5,0,2,1,7,35,5,0,19,11,33,9,13,19,2,27,2,8,6,1,9,9,12,31,6,7,6,29,1,0,33,19,27,10,8,47,25,1,18,3,6,16,27,18,10,15,16,8,7,27,0,3,12,2,26,1,13,6,46,2,31,7,5,0,5,20,0,3,10,9,20,14,10,14,27,2,23,4,0,7,2,8,40,1,18,17,39,6,34,1,2,19,6,41,20,0,7,16,0,17,1,16,15,15,4,9,0,19,1,2,2,18,2,4,5,0,17,1,9,15,53,20,3,8,8,33,2,4,2,24,20,6,2,0,2,16,11,11,7,5,5,0,3,2,7,0,38,3,0,24,42,25,6,1,11,0,2,6,11,8,15,11,3,1,1,4,8,1,14,22,3,22,16,10,37,15,2,44,8,1,33,40,2,6,4,0,25,30,12,12,28,28,15,14,2,26,9,6,3,4,15,7,48,8,3,52,0,19,9,14,3,23,9,9,0,17,4,14,7,8,5,12,6,22,12,35,8,20,23,0,2,1,12,25,48,1,3,27,12,1,3,43,1,18,13,11,1,0,17,10,1,25,8,1,6,6,11,17,3,5,6,17,13,0,0,9,13,8,1,18,1,15,4,12,31,9,21,6,0,30,6,21,9,1,29,1,12,6,6,5,21,0,21,18,35,5,6,18,4,12,12,3,12,24,1,9,19,2,6,4,66,1,2,7,23,7,1,1,10,4,8,12,2,4,17,1,6,12,3,14,2,9,14,22,25,14,13,8,1,2,3,20,9,15,9,8,18,32,1,14,21,36,1,18,3,17,8,1,9,6,3,11,7,6,18,22,3,27,10,19,29,16,3,6,31,10,0,5,13,7,55,1,16,19,18,6,8,2,31,4,0,30,3,32,39,3,1,9,6,18,19,12,38,8,15,3,1,40,4,7,5,5,9,18,0,15,2,0,16,3,4,8,6,4,5,9,7,31,8,42,27,29,4,7,13,14,8,47,38,2,15,8,17,22,5,20,2,7,11,14,11,20,16,19,10,17,34,0,13,2,1,16,8,2,2,20,18,18,15,6,17,36,45,1,5,7,17,6,1,11,5,5,9,50,10,10,20,8,21,12,4,21,3,0,10,2,13,19,7,16,0,0,7,5,2,22,9,6,1,8,33,51,7,4,34,2,12,20,6,33,0,2,11,12,3,26,20,30,3,11,6,7,5,9,0,2,1,1,18,1,5,20,1,6,5,1,8,11,18,15,8,0,1,10,14,1,0,2,0,8,9,3,5,4,20,3,6,3,17,9,15,8,10,6,29,52,3,27,0,1,0,12,15,7,4,7,9,8,20,6,13,13,13,11,20,6,15,14,32,23,22,4,16,33,8,21,20,0,6,3,31,15,11,1,53,2,20,22,5,2,2,5,3,22,44,10,28,29,69,3,13,7,10,2,6,20,31,5,19,6,7,18,15,6,11,13,10,1,7,3,1,1,0,16,32,4,7,0,7,5,3,19,43,7,21,36,8,5,2,0,28,13,24,5,5,2,6,6,15,2,13,2,8,7,26,3,3,7,16,20,7,25,7,19,1,9,8,3,6,0,6,10,30,45,59,1,2,19,7,9,2,10,5,16,22,10,34,7,0,2,0,14,17,59,6,5,9,5,8,7,17,11,5,2,6,1,0,7,4,20,3,21,14,14,8,32,7,32,5,3,1,12,8,11,10,11,38,12,19,33,17,17,14,9,5,5,0,11,12,4,7,14,18,5,22,3,1,20,19,18,25,2,58,0,2,53,50,1,7,1,14,2,14,32,15,31,17,2,16,6,3,27,1,4,3,6,9,13,8,42,4,7,27,3,13,56,13,3,14,11,3,1,1,6,1,18,4,10,5,6,7,21,21,8,4,2,4,9,19,4,1,23,4,16,1,1,35,2,18,1,35,29,26,25,8,46,6,24,13,17,16,6,14,26,16,25,28,2,9,11,14,4,22,3,22,9,10,0,3,19,7,21,4,9,10,29,15,7,21,1,2,5,6,5,2,13,12,38,39,2,3,27,12,1,13,3,2,13,7,11,5,5,22,32,11,24,4,54,8,0,21,10,50,3,0,16,2,7,1,6,1,7,2,7,3,11,19,7,2,18,14,0,0,12,4,4,7,4,8,1,16,29,10,1,2,4,31,2,13,30,2,3,15,0,0,15,10,5,7,0,40,8,22,14,13,0,9,36,4,10,19,10,33,23,18,6,5,18,0,7,55,39,13,12,30,5,16,5,8,16,33,8,15,4,7,6,6,5,12,26,7,31,13,19,2,1,6,9,1,9,1,11,10,7,3,12,2,1,3,8,21,3,12,5,14,26,5,15,12,4,1,7,0,8,3,27,34,1,14,7,5,2,6,37,10,7,2,0,13,4,21,3,7,1,5,19,8,16,7,28,2,3,88,18,0,4,1,4,2,2,39,4,0,7,19,3,0,18,6,9,25,15,6,10,10,1,15,0,3,0,5,5,8,71,20,3,0,20,19,1,10,2,9,1,3,8,1,5,3,6,8,14,4,9,16,25,27,9,9,3,4,8,7,1,11,59,10,0,16,7,0,28,23,3,1,8,42,12,20,8,0,10,20,3,3,1,17,31,12,28,22,35,30,7,30,25,13,7,14,2,12,8,1,5,3,4,10,3,1,3,6,10,10,31,10,33,7,29,41,4,11,20,41,0,2,6,1,2,20,11,11,25,2,15,26,2,23,24,9,0,23,11,75,33,17,25,2,11,32,26,1,3,3,5,6,1,15,15,14,12,17,16,4,0,30,3,11,62,10,36,11,6,18,2,3,10,17,24,32,16,18,27,3,3,20,11,8,15,21,19,6,3,4,8,4,32,7,30,4,0,3,11,23,10,4,9,4,2,14,6,11,14,17,5,2,16,5,20,32,5,3,20,4,19,29,10,14,0,9,3,12,5,20,8,66,27,51,37,8,4,5,2,8,5,2,12,5,4,8,1,1,4,0,11,3,3,5,59,44,10,20,25,4,6,23,1,5,15,12,28,3,10,4,0,4,4,2,23,40,12,22,12,10,17,21,1,38,5,2,17,1,5,4,37,1,18,10,14,5,14,15,11,2,35,5,22,7,31,35,8,25,19,13,13,13,1,4,10,15,7,5,54,3,39,20,2,9,6,18,1,3,2,22,8,1,5,17,10,47,7,6,11,18,6,18,2,3,18,3,3,5,1,7,35,8,14,19,2,4,15,47,17,14,17,6,7,8,10,7,3,4,5,11,13,31,8,15,0,43,3,11,19,28,19,50,30,1,5,27,19,4,9,20,2,25,15,4,33,14,14,2,14,11,13,27,20,22,1,6,4,3,41,19,2,16,5,0,10,33,14,13,1,18,25,2,13,4,3,38,7,3,7,0,11,15,4,21,1,8,0,29,11,0,10,2,19,30,1,1,8,17,7,17,15,8,13,15,3,0,5,10,5,6,6,11,0,35,20,3,44,16,14,15,1,24,29,0,22,23,43,16,0,2,19,2,2,59,1,4,2,3,41,36,34,29,15,12,14,38,4,1,26,9,11,6,10,2,12,5,17,49,0,2,18,14,0,18,6,9,16,0,25,7,24,9,4,27,13,0,19,17,29,14,13,15,7,12,47,18,4,3,7,2,47,3,10,2,42,25,1,19,5,0,38,4,14,0,64,15,5,6,9,19,24,15,3,10,5,32,12,16,10,0,8,7,10,2,4,45,2,39
9,5,2,31,8,0,7,4,2,3,3,7,24,28,30,5,10,25,15,1,0,25,30,6,13,3,1,6,8,11,0,2,0,27,9,4,67,53,3,33,17,1,6,4,4,0,8,12,16,5,19,17,0,0,14,11,22,7,10,32,24,12,8,11,61,1,5,12,1,15,19,0,21,4,7,11,5,0,28,6,7,39,7,21,22,10,11,0,12,5,1,6,7,12,6,9,1,40,0,16,4,10,13,7,36,8,5,5,33,1,8,5,4,3,20,12,6,26,10,12,2,9,2,5,24,8,25,3,8,21,19,3,10,8,5,3,2,10,1,14,2,0,6,3,4,22,2,6,2,13,6,5,10,8,13,6,5,4,43,5,0,26,2,46,7,12,9,1,11,7,18,9,14,11,1,24,53,25,2,20,16,9,25,7,17,1,0,0,2,9,6,2,2,13,16,0,4,16,10,20,11,20,6,2,0,7,5,38,3,11,27,9,6,13,22,20,1,13,5,4,4,1,24,23,7,33,1,24,15,6,1,0,2,0,13,7,26,15,4,21,30,10,7,1,0,5,2,5,7,2,9,2,11,13,38,23,7,8,2,13,13,17,25,3,11,7,4,10,14,24,5,15,0,11,23,10,22,20,17,1,16,16,2,1,4,2,6,9,15,11,4,5,0,10,0,10,6,9,10,18,4,18,8,6,1,4,1,38,2,2,2,6,38,0,3,2,14,1,27,12,0,9,6,38,1,1,58,12,23,8,8,0,8,1,6,21,15,11,5,13,18,4,19,33,9,0,4,6,9,8,0,20,1,0,13,3,25,19,18,0,12,18,10,0,32,45,6,1,15,0,28,5,5,5,47,36,4,7,17,8,11,37,14,3,1,2,11,22,8,25,1,41,2,8,16,0,4,4,21,24,2,16,22,46,1,0,3,20,38,2,2,2,70,16,21,13,6,9,52,9,11,5,5,22,7,22,5,7,6,4,11,7,7,10,54,26,7,1,4,17,6,0,35,0,25,9,4,0,0,5,7,4,6,56,13,2,3,18,19,10,9,12,0,50,12,5,23,36,4,2,13,2,3,9,0,2,2,3,7,8,1,47,3,6,11,25,3,26,6,6,27,9,10,24,27,6,2,10,19,25,6,23,17,2,9,0,3,17,1,22,1,14,0,4,4,15,6,26,4,3,16,0,3,10,7,14,43,28,8,35,5,5,7,16,9,7,2,16,3,5,1,14,6,7,4,19,10,3,5,8,11,12,30,9,16,9,3,16,22,6,16,20,7,0,9,10,9,10,25,3,8,5,2,2,24,3,19,22,6,12,13,1,10,5,7,11,1,1,7,5,2,34,15,1,6,5,9,5,26,4,10,4,3,27,2,27,13,6,61,4,10,5,69,1,2,16,3,10,0,9,6,2,23,6,6,2,0,1,17,18,2,3,5,9,8,0,12,4,7,9,28,6,22,2,10,43,12,7,25,3,59,15,3,45,3,2,0,22,1,10,38,16,7,33,39,0,0,0,0,3,1,24,1,10,3,5,23,19,22,6,2,1,6,0,23,8,3,7,20,11,21,44,54,23,17,13,13,3,2,9,1,15,6,7,5,10,8,6,2,19,10,11,3,43,13,4,0,6,5,27,14,7,2,25,0,3,10,21,54,2,3,14,3,0,7,20,1,2,2,10,27,10,0,0,9,10,0,6,24,16,1,17,1,9,10,16,2,2,7,7,5,1,17,22,26,10,9,2,6,8,7,41,3,13,31,14,32,5,5,6,10,18,14,6,0,1,38,16,11,7,2,8,0,8,23,1,19,39,10,1,46,25,2,22,9,0,1,0,3,0,7,22,6,21,5,2,4,0,4,12,6,40,8,8,9,41,22,1,23,3,3,18,18,24,1,9,11,3,21,19,7,0,0,8,7,13,3,9,18,7,8,4,6,6,14,17,8,19,5,17,0,13,13,23,33,4,3,8,42,3,5,46,6,4,26,3,6,11,1,28,67,3,11,8,1,2,0,4,7,17,11,0,12,0,15,2,9,76,18,17,7,5,14,2,4,5,11,4,18,1,45,19,29,53,0,6,6,2,22,16,19,4,4,23,16,2,3,0,7,9,4,29,3,7,5,24,27,1,13,13,15,2,23,2,14,8,1,0,2,3,6,31,7,14,17,4,0,3,19,11,2,26,1,30,32,8,3,5,15,27,15,6,10,5,14,0,16,7,1,3,8,11,2,2,15,31,5,7,15,6,13,1,21,28,22,28,22,11,3,23,14,14,6,3,7,4,1,4,12,5,30,29,9,6,62,8,6,23,25,27,19,16,7,7,16,6,3,3,10,9,2,0,5,41,12,6,5,7,29,0,10,8,1,2,6,15,46,29,2,6,9,0,3,4,6,0,11,5,0,4,3,13,2,12,7,31,5,17,14,16,48,7,5,5,14,31,18,6,4,10,0,9,11,9,20,24,3,22,3,18,14,3,14,4,3,3,12,28,5,4,40,24,13,8,25,18,24,28,8,17,3,1,1,4,8,4,50,7,3,43,0,1,27,25,27,31,4,46,11,3,38,2,7,5,22,4,34,8,11,10,2,15,19,2,11,27,33,32,29,4,12,0,11,9,10,68,26,14,0,10,7,18,2,17,2,4,3,11,8,29,30,17,11,11,3,18,24,64,18,2,11,43,14,4,23,27,0,41,15,4,17,10,8,10,6,1,0,1,16,8,12,7,6,1,2,19,2,49,17,9,37,20,8,3,5,26,2,1,4,6,22,9,6,7,7,17,1,9,23,8,11,2,13,4,7,3,4,16,8,18,1,17,7,14,2,7,16,2,25,1,40,0,3,14,0,9,23,8,36,13,48,4,7,24,15,31,12,2,2,10,17,20,5,12,17,2,2,11,15,6,5,1,13,1,15,6,29,12,12,8,2,8,20,20,0,30,25,3,1,23,21,2,13,25,27,12,14,10,0,13,7,8,14,18,0,19,7,6,12,2,9,25,1,2,7,1,0,0,6,11,26,11,1,4,5,4,7,13,24,22,18,28,7,13,5,15,6,16,14,8,24,13,8,16,35,14,14,30,7,2,13,2,3,1,11,29,5,16,23,3,15,13,10,10,7,6,58,3,17,0,1,5,3,10,6,5,10,5,9,6,26,13,12,12,7,13,3,10,30,6,0,54,33,8,0,1,3,3,6,5,56,0,10,31,13,18,5,7,29,12,10,1,4,6,3,2,2,12,5,16,35,7,8,3,6,27,9,19,26,20,7,14,10,11,4,30,3,14,37,4,3,4,5,41,21,7,7,15,10,9,4,1,16,9,17,19,6,17,17,6,8,33,21,14,8,53,16,7,9,25,16,1,12,3,3,11,4,9,10,33,2,6,27,5,8,17,19,3,2,6,31,10,0,51,2,20,9,25,40,2,23,0,6,0,11,10,19,6,1,4,6,13,0,5,7,7,3,10,0,5,11,7,37,9,1,16,19,12,22,29,4,1,17,1,31,15,2,0,8,3,0,11,18,19,81,12,6,2,8,11,2,10,4,16,2,10,1,12,9,41,1,10,7,34,4,9,19,1,6,7,20,17,6,7,1,13,19,2,15,1,25,12,30,10,28,1,0,27,10,3,7,3,23,5,23,22,13,7,18,1,3,10,8,13,3,14,4,0,4,24,3,14,3,2,20,24,17,23,38,27,19,8,2,2,4,34,6,4,20,14,5,7,1,4,22,10,9,16,7,7,5,19,6,21,0,20,1,34,10,6,3,16,0,27,58,20,18,12,53,14,3,8,9,13,14,12,7,1,21,46,0,4,20,5,14,3,14,7,3,7,7,6,8,6,5,2,28,11,1,2,5,5,3,2,3,6,23,7,7,25,2,22,3,25,8,9,17,33,14,10,15,19,7,23,1,6,16,12,21,33,3,0,10,4,4,15,1,5,12,7,2,16,9,0,39,6,18,16,5,56,7,1,10,32,15,3,16,11,46,9,19,2,5,35,12,18,68,5,0,2,18,7,16,11,7,35,4,20,3,19,9,4,12,32,2,4,0,9,14,9,4,0,12,1,3,31,17,4,22,17,1,24,7,49,16,8,0,13,18,19,8,2,14,30,14,19,4,3,16,10,14,1,4,7,0,0,4,6,15,2,31,34,1,2,12,6,4,4,8,3,21,0,4,23,6,5,35,16,10,6,29,20,0,3,27,19,10,3,4,28,0,11,2,7,12,13,5,3,20,18,15,1,9,4,4,7,27,48,4,13,3,30,6,0,32,3,50,0,15,43,6,49,12,24,4,2,6,8,29,10,12,1,1,0,0,3,4,0,30,5,1,3,18,18,9,4,0,16,2,6,1,7,5,4,5,6,8,1,2,12,2,12,3,15,5,12,34,8,3,36,12,17,78,6,24,4,13,1,21,20,8,17,5,0,0,12,11,5,7,15,19,22,18,52,51,31,11,23,13,40,25,1,34,42,38,3,52,26,3,112,23,23,6,4,0,11,3,1,11,8,5,16,17,24,4,2,0,15,1,14
